gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.0253630771840556,0.031052087003415,20.2458949509294,74.6467724187953,7.44866118611866e-05,1.23538637055306e-05,1.00684096994657e-10,2.4019102727856e-06
5.57883356785878e-05,0.0145038013394786,23.4757391432421,38.9419275560516,5.38085360427313e-05,0.000139285974512045,-1.19371404954292e-10,1.80794713160113e-06
0.0181977101039615,0.0639913572515816,28.6422533665721,95.1751858559988,5.53173940646197e-07,9.64171674171973e-05,-1.88864344438711e-10,4.06607051552135e-06
0.00531849218403745,0.0151115835918849,15.5701334352507,92.9510459638817,3.46598579667491e-05,4.45587341056572e-05,-1.54057111545236e-11,1.75783006614201e-06
6.48650685399281e-05,0.0111142499812715,21.6368662527734,84.6084543095954,0.000115482878035439,0.000120056082178222,3.32391358650034e-12,1.48125590792008e-06
0.000422487148481239,0.0230258805533382,70.2378065817008,68.8965912291367,4.92867497135688e-05,2.43715883037439e-05,4.66522484301543e-11,2.54707557130538e-06
0.00246444131206381,0.0156847624788534,52.9009984065457,43.3277796920562,0.000148230217586825,0.000138208018140443,4.2657086537412e-11,2.0089792640833e-06
0.00302832786490629,0.0189598970703859,75.1770081352527,15.8345389707111,0.000102361046455151,0.000159917917561272,-5.15287744936037e-11,2.49630356836003e-06
0.0055132822647109,0.0468754911854504,63.7517479066871,73.1362374638061,0.00010029489036846,3.55177600185353e-05,1.324858887477e-10,3.6795151443177e-06
0.00394698503111128,0.0686769763743938,75.3497109434038,42.1007103573299,0.000115723741592726,0.000149120256679921,-2.58345726621956e-11,4.79627652872049e-06
0.0327399093768174,0.0342341307306405,34.1579199236046,55.3762868366486,9.26398799713729e-05,1.97110436658015e-05,1.1462808762162e-10,2.3239952632941e-06
0.00813446102344624,0.0657275844334804,19.4874948578514,47.6602534702145,4.29050983962704e-06,0.000129822248915173,-2.46688200576426e-10,4.17722294677421e-06
0.00858097298147535,0.0221011390118638,19.820527485297,97.7724664338933,0.000159551364846115,0.000140969733884324,-4.81437059005955e-11,1.21191083365208e-06
0.00010607835838898,0.019982544733511,25.7817193588535,81.6019729920439,2.20213049693241e-05,5.26874495281186e-05,-4.85871280233021e-11,2.21630296328609e-06
0.00151312853758193,0.0163361728895454,91.2829045495685,85.5478836780602,0.000104802173340422,3.09172291881235e-05,1.29837809708032e-10,2.1369354016184e-06
0.0199169628156267,0.0239614720030582,62.457613365683,26.3199424083476,6.17620056210551e-06,0.000126821679293653,-2.00848643370685e-10,2.52044452166752e-06
5.67198831381784e-05,0.0249016182819122,90.7056345046096,88.7553605156068,0.000146033137238639,0.000138156340967016,9.20709060323565e-11,3.2827186231195e-06
0.000176880992541924,0.0261257412639806,15.2573335854953,27.7019293136438,6.52176634168069e-05,0.000127218351405328,-1.0235991194919e-10,2.66925121143035e-06
0.000108895426096508,0.0343679366721041,48.8888493678283,68.0097976612487,0.000150417794987916,0.000124896897249633,8.9767865661407e-11,3.54748287324718e-06
0.0181494296578926,0.0214992800781416,17.3088827897002,12.5173216793981,8.8782208895886e-06,2.71406058666947e-05,-2.97197079700181e-11,2.29486012672298e-06
6.98767102905171e-05,0.0103178111269634,87.0352102398211,96.8101496508249,0.000153719399019787,0.000133455161110719,7.89310684948594e-11,1.68644213174319e-06
0.00157491344224966,0.0611850787282557,47.3433467350183,32.6258439122979,7.23144503045956e-05,0.000132753092710457,-1.02964604082017e-10,4.38973517042177e-06
0.00161524948525359,0.0295339928199969,56.2788387654555,33.8740116789962,0.000127289808196436,0.000152914837019233,-7.29722237197605e-12,3.19854641767588e-06
0.00984354224574531,0.0520287185626485,43.3361814241783,93.99781864249,9.0653862254896e-05,0.000104882116721929,-4.33964274311333e-11,3.11163523922922e-06
0.000551323817946926,0.059328775174091,84.509611124798,88.4111033884796,0.000108496139656081,1.39536384283732e-05,2.13091417956857e-10,4.66281601267012e-06
0.0311334178199662,0.0137813083350418,53.8580052557752,57.5677363348441,0.000141938829262575,0.000158332091603844,-1.42850672128888e-10,4.25858071480515e-07
0.000394991501685893,0.0156678429573634,29.5924331585942,96.0500033142903,9.58473597613727e-05,2.56928834499832e-05,1.10327305436779e-10,1.90047351054271e-06
0.00225091168483195,0.0674522875867918,19.0012683448359,23.1225085829949,2.07014779620217e-05,0.000155179025519724,-2.63210306149824e-10,4.29381967492342e-06
7.44107673449482e-05,0.0607335193488368,39.1947123783352,58.1676859353054,5.454294747719e-05,9.67829158382536e-05,-7.51671445674916e-11,4.27897068808206e-06
0.00305415034157116,0.0463131718468341,52.7810727748932,40.1976330650896,2.25261349237141e-05,7.43798067031045e-05,-9.55438116602626e-11,3.7105871086365e-06
0.00424719750625582,0.0278107157010898,24.127275826364,48.3795468076437,3.76578873078409e-05,1.77626894110154e-05,3.56233670600914e-11,2.72536738636829e-06
0.00836665964116959,0.0284154770754621,58.85437574745,42.4189034931636,0.000127747224696245,1.51933585861117e-05,2.06579777189382e-10,2.78354396285202e-06
9.90165876839053e-05,0.0240370845968067,79.9982203390375,16.3805689300243,0.00011744523118673,0.00012748023878418,3.0680188574976e-11,3.01997879303755e-06
0.000541123984696645,0.0150626302708683,32.2210325278101,47.4862658651385,1.11556089798633e-05,5.12077189026731e-05,-5.86402524601212e-11,1.80992371052585e-06
