gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.000110696452571676,0.0661178414979313,77.2012286638117,44.2674211177342,0.000815211803874794,0.000852291756798543,3.27647675685098e-09,9.11456319634077e-06
0.00335868768722646,0.0197141944379872,44.2315719860305,52.0060088160463,0.00074051600481147,0.000593992812278289,-4.63768666913361e-10,2.66814530278461e-07
0.00012564433060676,0.0624457362866678,35.216041217561,85.246389285015,0.000987182348877857,0.000429156720486729,2.1340041304939e-09,5.85220433854394e-06
0.000263474666965726,0.0500687882301773,62.6790884822534,23.574883771575,0.00279875886762543,0.00129946856599236,1.61750506020818e-08,6.53792163440677e-06
0.000479056979364734,0.0541721328513187,23.7242622678343,11.2617087790972,0.000655240960679129,0.00245212981287368,-2.37527008609161e-09,5.26542300483841e-06
0.018896548095171,0.0663455783682061,20.5910227363224,74.2102006922302,0.000536741352287845,0.00100054819907425,-2.37705340723903e-09,9.97292667468521e-09
0.00498012958734004,0.0380316738762936,73.6773276740251,31.2608409532358,6.71792154046726e-05,0.00258208117224728,-5.53079939569757e-09,2.6491898395644e-07
0.00210114798551067,0.013727002192966,77.5186336326217,79.2596495171828,0.000496848527828005,0.000241391421070239,4.25207744514535e-10,1.32132426398074e-06
6.10958171199612e-05,0.0455621473776967,97.0315149617225,52.4301920862585,0.00152374362629876,0.00164836681743812,9.10773331468229e-09,8.57048588236374e-06
0.00794721373396025,0.0787193567323308,68.296821574372,69.0001610890378,5.8830884676833e-05,0.000748797910837837,-1.48614329126174e-09,2.54955867059956e-06
0.000765279464493236,0.0697774209968231,92.7541336137464,60.2046727332313,0.00169064864936691,0.000152737831766536,4.30676638098168e-09,8.71005385140577e-07
0.0127382966994534,0.0229382225828724,76.4092295792954,15.916920456252,0.000778805521860319,0.000789548545660095,-8.65694056010385e-10,1.60411606913482e-07
0.000289890098560292,0.0372949330454084,50.6851909491365,55.2411312672442,0.000704594711015551,0.000875990341486663,7.68823546605808e-10,4.94197717877216e-06
7.40670102136449e-05,0.0801996355223173,55.4897443712617,79.6620306949376,0.000740629694945198,0.0019855690228889,8.83574705783086e-10,9.03338549082083e-06
0.0199028801147017,0.0555216208651134,91.9938776922675,23.536404476782,0.00081255400981898,0.000632235141263649,-9.24254133357837e-10,5.66062631987209e-08
0.000230174385291466,0.0478995346047222,14.9539602930054,79.4175535404443,0.00089350944914723,0.000950315406196385,-1.69303533575245e-10,2.89315707044141e-06
0.000820235097232512,0.0344674997999633,91.3703869010998,69.6507973274273,0.00100473210553257,0.00265388276789766,-3.42359679423534e-09,1.3751835104746e-07
