gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.000110696452571676,0.0661178414979313,77.2012286638117,44.2674211177342,0.000154366700544822,6.46140616264473e-05,2.47023390981187e-10,5.25410111242307e-06
0.00335868768722646,0.0197141944379872,44.2315719860305,52.0060088160463,7.88986072056311e-05,0.000116876280187894,-5.2547411798993e-11,2.24483476365863e-06
0.00012564433060676,0.0624457362866678,35.216041217561,85.246389285015,4.0196758944485e-05,0.000107911854087656,-1.27584602125122e-10,4.27190262048363e-06
0.000263474666965726,0.0500687882301773,62.6790884822534,23.574883771575,7.25109869638818e-05,0.000130017397475535,-8.83102139746735e-11,4.18239223939878e-06
0.000479056979364734,0.0541721328513187,23.7242622678343,11.2617087790972,5.89703998560093e-05,0.000113419116906723,-9.95669164306148e-11,3.99590302119749e-06
0.018896548095171,0.0663455783682061,20.5910227363224,74.2102006922302,9.37007801188068e-05,4.61527625084374e-05,6.81765252780823e-11,3.11794895852386e-06
0.00498012958734004,0.0380316738762936,73.6773276740251,31.2608409532358,0.000146312291786382,5.59441705757719e-05,2.01908297116358e-10,3.6452545973787e-06
0.00210114798551067,0.013727002192966,77.5186336326217,79.2596495171828,0.000152934730987873,2.7903945279585e-05,2.01002567088284e-10,1.85367407740769e-06
6.10958171199612e-05,0.0455621473776967,97.0315149617225,52.4301920862585,4.53179883424809e-06,0.000158969019645742,-2.81351381820216e-10,3.89349627026687e-06
0.00794721373396025,0.0787193567323308,68.296821574372,69.0001610890378,5.32438744896922e-05,0.00010305824213763,-9.34933168870997e-11,4.57464077885642e-06
0.000765279464493236,0.0697774209968231,92.7541336137464,60.2046727332313,4.97290087752189e-06,6.756933208062e-05,-1.22276494938581e-10,4.44428091445912e-06
0.0127382966994534,0.0229382225828724,76.4092295792954,15.916920456252,4.29349485285673e-05,6.59454493590036e-05,-3.20823552813358e-11,2.55754128740836e-06
0.000289890098560292,0.0372949330454084,50.6851909491365,55.2411312672442,9.73240241456542e-05,3.9053785860549e-05,1.21022196912453e-10,3.49529507711104e-06
7.40670102136449e-05,0.0801996355223173,55.4897443712617,79.6620306949376,3.18378210002176e-05,0.000140945051280499,-2.10438977769394e-10,4.8192711952228e-06
0.0199028801147017,0.0555216208651134,91.9938776922675,23.536404476782,3.98498745258134e-05,0.000106226655316949,-1.19061045412727e-10,4.15293539090089e-06
0.000230174385291466,0.0478995346047222,14.9539602930054,79.4175535404443,4.48160784442844e-05,4.97852541197265e-05,-8.10345502275754e-12,3.68606104796782e-06
0.000820235097232512,0.0344674997999633,91.3703869010998,69.6507973274273,0.000119716884569302,0.000129594815228297,3.97727876741354e-11,3.78421271777206e-06
0.000443873704112624,0.0201126958741333,72.2717042430368,11.9766959625633,0.000120894501906637,0.000158252870392881,-1.00457024954508e-11,2.67291587230705e-06
8.49098559943208e-05,0.0484328910543728,49.7594337833365,53.6435036453019,4.26554333691212e-05,4.57363810685727e-05,-2.11017480171096e-12,3.83591831319853e-06
0.0169294982569918,0.0220434048472792,69.4519125631606,96.2674590652249,3.17621453247117e-06,8.63213679766564e-05,-1.36919902031329e-10,2.30498361141206e-06
0.0176111391098776,0.0328687149996375,12.8613313027377,73.9161663073842,0.000103602198283579,6.00189004804709e-05,4.78208382126846e-11,2.09108845801321e-06
0.0410549264703524,0.0108770188615132,58.9461929350603,27.8710818830882,0.00012922332832471,1.78231973730104e-05,1.43165115586074e-10,1.20780339947015e-06
0.000716309560246703,0.0373732077888106,96.4763402728946,55.1368810941295,7.77449369973353e-05,8.95619339073903e-07,1.53884475314912e-10,3.60265958882745e-06
0.0365118954922714,0.0259827709479319,60.0878999466361,52.7809327255758,7.36950185848876e-05,4.06231988386656e-05,4.83437794246149e-11,2.15316355619873e-06
0.00108703890284773,0.0299913023258314,39.194155690125,14.9586452996325,0.000104106106537169,3.30147347831892e-05,1.36751335171951e-10,3.02604179622248e-06
0.00510674249713139,0.0619015632702771,76.7315973354558,78.6085121345101,2.11002194962372e-05,8.49207094078775e-05,-1.20958508862101e-10,4.26063690956413e-06
8.84036412353083e-05,0.0446836542785979,73.6462958432479,91.8238357501771,8.2299532014084e-05,9.74901052963895e-05,-3.57433730282085e-12,4.03617626784697e-06
0.0245621140881179,0.0210917375481636,42.9865572082462,15.3608392855158,6.38025869051589e-05,0.000102935745493626,-6.137096766419e-11,2.25017684178765e-06
0.000391724293906778,0.0127909116744507,95.2321225204872,42.377214512676,0.00010983328517646,0.000131474885877099,1.29740459819045e-11,1.96100168433008e-06
0.000306114902066617,0.0505821510336322,22.9732767852596,86.4123590241301,7.46722042893608e-05,1.2691698488428e-05,1.21545909111536e-10,3.83462045631992e-06
5.18034461506278e-05,0.0223691324071662,67.4860729998607,58.2951260002587,0.00011400286369194,0.000109737582809611,4.12747197437407e-11,2.76243305537417e-06
0.00213097105229652,0.0194439340840944,21.9311083017282,32.7047771469373,8.91827513137435e-05,0.000118177431056773,-4.07805939679451e-11,2.18961798539166e-06
0.00133585433877183,0.0875441414769629,67.7812910672357,70.3983166587377,0.000129116694743583,5.64106866726578e-05,1.83503646145366e-10,5.30162283279259e-06
0.00405593547282684,0.0733847758161415,54.4743773437354,25.0620541181407,9.21124369624079e-05,1.71720879779175e-05,1.61688256083959e-10,4.69651394828326e-06
0.0430112839011025,0.0273526671578704,26.7034089308779,91.3448280951575,6.62494815448378e-05,5.64286116477415e-05,-1.18518750664538e-11,1.57812781906515e-06
0.0266046945928438,0.0501325886078346,12.291922077491,70.0924327498163,0.000137359038790506,2.14792669778148e-05,1.53653227636038e-10,1.83483585551229e-06
0.0268799979757551,0.0720639112541938,93.7952992220799,88.6096652057003,3.52309750207146e-05,9.32505171093248e-05,-1.17864137773881e-10,3.96774069722368e-06
0.00188250881136267,0.0300188553910189,47.8839213535431,54.657396682816,0.000120384715367296,5.81405400185271e-05,1.26021089994596e-10,3.0395922054162e-06
0.000102571534774828,0.0256897701056558,80.2754451510299,16.4046982595123,0.00015025004807063,2.73342566667945e-05,2.51483767659432e-10,3.10789112673922e-06
0.000174467199565078,0.0945201769656278,33.28228053321,44.9479160127469,3.14019413978891e-05,4.37447865026465e-06,5.5022282062524e-11,4.85692581131117e-06
0.0361485321751264,0.0670282887054886,40.408009494703,41.153579320245,7.92290534596781e-05,7.19992132968882e-05,-4.00696568527317e-12,3.31123197711017e-06
0.000860654719292707,0.0654196171981436,72.8905368660376,84.9034031537035,7.0243917927012e-05,0.000158812782941157,-1.47534583562321e-10,4.72951629753595e-06
0.0196798310696929,0.0122289633916159,46.8807768823855,29.6157981957516,0.000156249496749602,6.7958446450661e-05,1.14225158957077e-10,1.29554336417648e-06
0.0051939987737947,0.0279476991592613,81.0800558279056,83.9905970326509,5.44562725321242e-05,2.82028645851651e-05,5.14823205163204e-11,2.85232970465425e-06
0.00384881815058673,0.022733746427511,34.6296769397737,48.2591780171119,0.000120789322773343,8.05730408806734e-05,7.3811015514214e-11,2.39862779811002e-06
0.000335464319151856,0.0205521405181346,91.2756514057773,50.0967981802046,0.000112015431390488,7.06169538707397e-05,1.00757928325739e-10,2.66570523258049e-06
0.0245025798721564,0.0140188320194905,19.0679300959119,71.7779062441304,2.077445725297e-05,5.92296871621188e-05,-5.79103335099526e-11,1.56804437160657e-06
0.000208758476313483,0.0947638643967306,25.9370229005336,78.3804076816207,5.84673521273857e-05,7.11711566204467e-05,-2.13612472720656e-11,4.93055173293729e-06
0.000816931671649291,0.0106524830950229,39.0313067663386,99.0115918246196,9.08078119625547e-06,0.000116530704043199,-1.42921644388191e-10,1.41722153169432e-06
0.047828579381163,0.0706239305796234,81.1373685135856,27.2996790027511,0.000118735871701104,8.51184220815448e-05,3.63389602587548e-11,2.99853292039901e-06
0.00805658973851351,0.0800100405989174,98.480955139058,68.5954133705146,8.7139939117286e-06,5.60003272348233e-05,-9.33769390926293e-11,4.66003268868151e-06
0.00108181809605569,0.099454776441355,23.2397129083398,62.7503147192484,9.6048729916255e-05,0.000126441504059108,-5.3764646325519e-11,4.98429416247826e-06
0.00240413866246105,0.0139766252288,41.8033703039826,20.9417667645235,5.65693485302082e-05,0.000154446757559609,-1.30800572651824e-10,1.80836246070794e-06
0.000856517955351057,0.0141831340320728,32.3186865712263,90.1713673333221,3.53535146803105e-05,5.62152532460391e-05,-2.89896336932587e-11,1.74329390052813e-06
0.0075846226777761,0.0478835347621554,15.0956513244399,82.4907668412046,5.26131629152625e-06,2.05522546913082e-05,-2.92346113320579e-11,3.63746993802318e-06
0.000788062499962018,0.0660534662530948,87.1942185293238,86.0249611976832,0.000141970540015477,0.000143021499695652,7.79787995247363e-11,5.24142881171554e-06
0.0051215981325102,0.0169636235509863,66.1473337488019,52.6571980415972,7.61160099762649e-05,7.83386015332801e-05,6.30973457027356e-12,2.05633933350846e-06
0.00650304602889704,0.0552222270828982,12.126519502791,56.7655948553948,3.68525107825954e-05,0.000108189688302888,-1.38957375935562e-10,3.7960177891862e-06
0.00337015300358648,0.0225558025447725,92.5354713208687,79.5028660317637,1.77972765095202e-05,5.26766705284406e-05,-5.486285219718e-11,2.49055232448072e-06
0.00208484319717139,0.0192552655258427,35.8538647948086,76.5615406258506,2.73604488859642e-05,7.30881090621514e-06,3.19829000186724e-11,2.14935667917333e-06
0.00020759436325597,0.0323287819083445,91.3497841612451,39.1555901073086,0.00010957177646132,0.000112338054104833,4.4490693595851e-11,3.652117180476e-06
0.000197903937127065,0.0586929426808574,86.7203385060308,63.6240524614079,2.69242852834259e-05,6.19641638033414e-06,4.20877704660576e-11,4.16383824748275e-06
0.0121951346201579,0.0987174299459237,70.7680953660512,46.0381178069917,1.78164291870585e-05,0.000107012624098292,-1.78073402423298e-10,4.98467068716028e-06
0.000371508143212409,0.0658729929347806,38.6562815246876,91.4356251967736,8.56556339203715e-05,2.00240926246294e-05,1.37937501268209e-10,4.42624701618738e-06
0.00464363940427335,0.0578440864509753,49.6315723757464,96.0888536822684,0.000127124479717118,7.51699283159742e-05,1.00038102823824e-10,3.67122485480019e-06
0.000396114127377416,0.0647936690890238,83.5395633929782,73.0420703772844,4.07851560123172e-05,6.81777307130188e-05,-4.51711361822669e-11,4.52795022947399e-06
0.000135645421560447,0.0446835445083914,74.2191419178109,12.056204615897,0.000116050486087674,4.61745586475951e-05,1.64266610928925e-10,4.1280845618215e-06
0.000814404201049466,0.0346332607977677,56.6332271693955,88.9518411277127,9.65082223498066e-05,0.000109171838201259,-1.55601450233562e-12,3.39835534692157e-06
0.000426362092398903,0.0350808809150264,94.5779573276405,55.875596072679,5.78636775200123e-05,0.000111246813660255,-7.46973652753033e-11,3.58159190839855e-06
0.000268635901648008,0.0883130666559866,64.8017558162673,72.0599358631186,8.14225852149276e-05,5.13791245574993e-05,7.78684516814009e-11,5.18454025690158e-06
0.00290590981822865,0.069392836114669,64.0279484945007,39.5612659378477,5.51562355438512e-05,6.70910179325906e-06,1.01463815991048e-10,4.52073185353291e-06
0.000272269982368319,0.0161603172048512,68.5130015237351,75.3766677500087,0.000158090052685727,2.20447594802916e-06,2.59316377933308e-10,2.14311120990992e-06
0.00875551788922123,0.0235788616551189,75.4905765465247,37.797635182169,5.40927673106034e-05,8.3341170923e-05,-4.00497204014597e-11,2.58583071008939e-06
0.00723452376976512,0.046389720677509,54.6424389709508,34.5864584143353,4.27672812182605e-05,0.000100099789678712,-1.02417449078999e-10,3.73366313486509e-06
0.00609189774902518,0.0165209362631917,86.8255231552875,97.0246631281233,0.00015607705687352,6.79222628240051e-05,1.43241111230438e-10,1.78338744451286e-06
0.000101671291441636,0.0382948098989595,54.3795575910593,68.8320487827756,9.94311985702674e-05,1.29071064118086e-05,1.72954758717541e-10,3.55444721343168e-06
0.0338764028608084,0.04158997354997,49.2682428870096,66.3823676032344,1.88475331450253e-05,0.000151554971906205,-2.57603735570104e-10,2.83853766829722e-06
0.00161803869338869,0.0693026039345359,30.5608104284816,34.8943769180873,1.86494285669305e-05,8.08164203589831e-05,-1.21494589225196e-10,4.35388509510466e-06
0.025002927549498,0.0576486364491886,16.7847497143287,40.2416061565547,2.19709068182392e-05,4.95112151490528e-05,-5.41864721510678e-11,3.8872716595378e-06
0.000197110453728803,0.0126571908195976,65.7971053770933,26.9191548962273,6.34294786390352e-05,0.000149564696584987,-9.89872436282384e-11,1.79094007293745e-06
0.00303611043725021,0.0370373564949326,24.9637398667873,95.1932050121207,5.46036108401161e-05,8.32766723017899e-05,-5.13253918717161e-11,3.17414037714815e-06
0.0393727500096795,0.0917395360652764,23.7465816163784,71.3238580799231,5.48026758465062e-06,0.000140913633971554,-2.78723910224541e-10,4.30712068014806e-06
0.0495524055063979,0.0192089402697553,37.855787635003,83.0466923500686,0.00012356440333015,0.000125958501729167,-1.49851936145899e-10,2.85621971125074e-07
5.90848148947997e-05,0.0501079886705084,32.7431437644545,84.2438306827613,0.000155699324023033,4.94937716457418e-05,2.27288842473197e-10,4.07529758446251e-06
