gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.0139040417609664,0.014249975925753,49.2601992012192,84.2681430911326,0.000638108684624965,0.000912015752477395,-2.06872484829745e-09,9.44065329182142e-10
0.0260822957769003,0.0915787939354989,10.1343590359557,18.171120885715,0.000285593718438871,0.000551515635231344,-9.43138152995983e-10,9.92476969860674e-07
0.000120207192254713,0.0752063785327172,29.753005768703,28.5740565682097,0.000135535431661934,0.000880185796607128,-1.34900159413514e-09,5.26401225035843e-06
0.0274851159064827,0.0308055720202383,44.9280837003957,81.3916017688639,0.000128867268738176,0.000643733404026957,-1.46461754151029e-09,4.70789308919266e-08
0.00394500668076417,0.0255315118973014,75.1918587307886,71.3558397419607,0.000783182897991282,0.000153172728561274,5.42582884711295e-10,3.46411450206903e-07
9.80824305298974e-05,0.0133837037142688,79.0391645295734,52.2991526427095,0.000152896311852622,0.000845514479655988,-5.01676705483564e-10,2.68569933572585e-06
0.00034234552942674,0.0842219477733794,31.6619703959298,90.7991766367097,0.000675611994434978,0.000708905125523809,1.43759077097753e-10,4.41492360515784e-06
0.00218582083831777,0.0101293393801612,13.1930876373562,46.7676889632923,0.000157951001680086,0.00123296888478841,-2.05229746968493e-09,1.97656984761212e-07
0.0372812538877102,0.0153599006359745,95.7069417325502,69.2693568299022,0.000618952080717606,0.00139897226324686,-3.59562765985569e-09,1.0796425409638e-08
0.0392315629102647,0.0210892449488025,57.743578898665,96.2577491235764,0.000239846365945137,0.000607500247591204,-1.43642656034932e-09,2.48882552719427e-09
0.00014852831335955,0.0112250066402395,24.4377773585272,37.1638330706797,0.000250088410104258,0.000217960154350236,8.32185499427716e-11,1.58570105714956e-06
0.0408082855661701,0.0139488003200363,42.6477799185933,75.2370211332432,0.000107067759140604,0.000686071401683755,-1.63027861254648e-09,2.2837999798877e-09
0.0371938254895312,0.0536252630409924,34.9852312187986,77.6712043262638,0.000145108264956669,0.000109058374389191,-7.77260477072165e-11,8.5350418408797e-07
0.00142921297581355,0.0303584506945754,62.2633339108053,26.7067701440364,0.000205119776177289,0.00223281339620335,-2.83963332748281e-09,3.14619479310111e-06
0.0125837885191369,0.0217803446969433,67.6779328877575,61.1541897406609,0.000118969748316022,0.000893233398956968,-1.88694098713304e-09,8.96263990040785e-08
0.000133238280784761,0.0172491240847066,20.6998271649363,15.500131175759,0.000355348106405176,0.000987360819854434,-7.18943850122961e-10,2.46989409195109e-06
0.000920987746825601,0.0282399033940995,12.8163085868232,71.4953429257053,4.13451022046758e-05,0.0011237514907172,-1.97606706060395e-09,2.13419405439906e-06
0.0279367949320078,0.0153267823300854,53.275079622147,70.1853311988678,0.000376612940172284,0.00123316438183202,-3.08295334747074e-09,1.43335843872638e-10
0.0119012339647616,0.0210986569674091,23.8692971628437,22.0779773856567,9.63964158820521e-06,0.000557165019599039,-9.5025577173309e-10,1.65999932632111e-06
0.0377961255995136,0.0183641775341644,93.3940400964542,90.3787042371543,8.58928455035696e-05,0.000654128755366079,-1.54286061226787e-09,5.48174013108464e-09
0.0046365196190677,0.0676203125350713,47.1006003086108,25.269792371068,0.000549491080482349,0.0015162541274887,-2.60128697789232e-09,8.52535593913326e-07
6.39889582812873e-05,0.0497004186082338,46.3459582039273,58.9698962066934,5.69579164648898e-05,0.000672989002043844,-1.07360100307471e-09,4.51504096538584e-06
0.0176342876999046,0.0215544722551013,23.7855508430884,13.1152564385321,0.000449752999475655,0.00135289332936265,-2.7420923124015e-09,7.30727302868383e-08
0.031692007323195,0.0380392978419879,88.7559737612226,83.310770198908,9.92710832879312e-05,3.40255747825126e-05,9.18234137431462e-11,2.0633031335354e-06
0.00543469866408526,0.0194016293603309,88.9602010072918,63.5592219271121,0.000791070088816263,0.000480828638132765,-3.63968381198143e-10,8.40317409220941e-08
0.00937973127179248,0.0183641427852998,18.3560225474991,46.522033553634,0.000907410895910633,0.00178071150348041,-4.21006064921145e-09,1.29669655105093e-09
0.0084794446317389,0.0181928720643959,39.933317993278,67.9631688784651,0.000541545875111861,0.000314373577250351,-2.79408798113112e-10,1.12437926287236e-07
0.000751019239672798,0.047542283293615,72.4142679732051,42.9708790555933,0.000107835045210375,0.00242796686506091,-3.23977929998121e-09,5.42490216223385e-06
0.00462811002388413,0.0330998899023107,25.3806190824053,99.9973297186804,0.000308405593069073,0.000151723754233726,9.71794727981982e-11,1.16636573572556e-06
0.000163128584511098,0.011933112489299,41.1330246237385,73.544070523535,0.000102745395055791,0.000708556838344356,-6.670557862416e-10,1.91471711145662e-06
0.00656308861866457,0.0113722200612722,42.8563870347719,27.71214595201,8.29595044199305e-05,0.000356226977209351,-3.65697125892865e-10,1.3180276463376e-06
6.22972023095828e-05,0.0181438029016027,40.7494295480398,84.6615826616344,0.000452465787023846,0.000647570600836749,9.62243874341076e-11,2.91175571417492e-06
0.000338640548749821,0.0275376844318823,92.3848940992531,37.22396777806,0.000798495648075449,0.000402581837288811,2.42050938132418e-09,5.3006592712901e-06
6.87834850191821e-05,0.0192437238636705,25.4092369495989,57.0715901482774,0.000697729115156128,3.49394901483785e-05,1.24718411413631e-09,2.6309063275445e-06
9.78059662730545e-05,0.0477274080840624,27.4036069956463,66.2378149650813,0.000984127450445076,0.0011544879830852,7.9533008353325e-10,5.13128250050055e-06
0.0147687415100381,0.0890388511340152,96.9590466138842,10.4276060895877,0.000321173817027895,8.98246324248101e-05,6.73284430353301e-10,5.51119693820241e-06
0.00607373547195432,0.0594230705640257,51.4935508901367,79.7833450281601,0.00166437931898811,0.000322688613009343,-1.99305507975309e-10,1.04195760162063e-08
0.000446959779930427,0.0432652291889473,76.1390453898218,29.1156123610889,2.58597563289249e-05,0.00376727670333893,-3.87736712641396e-09,6.59200935318273e-06
0.0354516253324182,0.0566997925857568,17.8115812927106,28.3580697296481,0.000298675181073865,0.000265369495169615,-3.28751823675373e-10,4.7542436464699e-07
6.34319767770581e-05,0.055823441148538,29.3801915094708,81.5321929881805,0.00105823870822426,0.00019164358001004,2.66736487435575e-09,5.77205170615408e-06
0.00103562632952322,0.0385506010542805,61.3512921014985,34.2910392797732,5.5273721721926e-05,0.000309751695401192,-4.27824250109212e-10,3.7732985983327e-06
0.000697662493149777,0.0593002242514088,39.1209473515597,84.7712094773524,0.000997240609027713,0.000104405542046119,1.57692946269463e-09,2.13862293142794e-06
0.00989738282353375,0.0246881335634671,96.1532057284013,99.7535261060696,0.000766248472752776,0.00086232206031807,-1.83920136719322e-09,3.27814774042884e-09
0.012149816191149,0.0402986148787674,63.1354148487131,45.5838542300378,9.24756644322385e-05,0.000413595531928697,-6.48241845646336e-10,2.24082317770097e-06
0.000181797462870065,0.0176779895894521,20.8127630843646,90.9678391382935,0.000579765053325822,0.000129956863662971,7.88973313893997e-10,2.1937869925027e-06
0.0014732050255665,0.0195075260968746,34.9046556910566,57.7759052946143,0.00134223670648365,0.000180987470574106,1.11438392905551e-09,3.97150926610969e-07
0.00108574692105137,0.0104552060610592,23.109858510586,17.4025566020486,5.63744498097571e-05,0.000308453293482962,-3.11683451677295e-10,1.43437587853861e-06
0.00434419223183655,0.0222489577117937,74.7225776249153,47.669446042986,0.000492158280189995,0.000314491107316622,2.02646764916049e-10,1.15240707507554e-06
0.00671528573977065,0.0138610379233424,77.9630983349726,11.7013818425602,5.93472174111009e-05,0.000810181423972991,-8.61735138979982e-10,2.0996774018588e-06
0.00918396141175979,0.0257949510859119,86.3133534431784,91.1369164860813,0.00062447414659263,0.000152821022027372,1.06497281291882e-10,8.0219364096471e-08
0.000336546621640488,0.0142255265429175,24.4788912103491,43.7463037118827,0.000587780435420489,0.000963755557192858,-2.98864783341885e-10,1.91771707785334e-06
0.00547114260642013,0.06745418719355,48.4237256795335,11.0659173377969,0.00100773122264004,0.000135480271212882,1.68454371415626e-09,2.32958414615753e-06
0.00461598103954738,0.0548528918392906,82.1491517967262,55.1034982006988,0.000126144459726932,1.43202506088476e-05,2.41727887694404e-10,4.26188490107655e-06
0.000153746490074653,0.012556549304469,28.5746078291329,49.9045355398966,0.00119519545826759,0.000822440871440129,1.22053619214505e-09,2.12192728582761e-06
0.00011375304974306,0.0661657269620751,69.1243694783593,86.7199428605495,0.00102499555010326,0.000229912051316041,4.54340468166943e-09,8.68717012997284e-06
0.00156337139094305,0.0168698650777269,36.1143007100976,55.0776545558874,0.000343724665953293,1.2765346772008e-05,5.39309831491409e-10,2.00517666211597e-06
0.0378618542985568,0.0127920853339929,71.7221964547333,20.097594187805,0.00100423463706062,0.000157189876667115,1.13884916195228e-10,1.45966419093558e-08
0.000524961174065695,0.0460019201940138,37.7912937239083,81.2261187249546,0.000970365541451402,0.0011036707521485,-4.68065724167049e-10,1.66952358639636e-06
0.00284953015528297,0.0900691590277501,94.8430184734993,94.1344191972365,0.000284608934175216,4.46775887842924e-05,5.61893925752288e-10,4.50023155933976e-06
0.000234642038391783,0.0652475876140594,31.5019292475845,87.0298917984229,0.00024414697107556,0.000164482122614722,2.22946110290406e-10,4.71723924484627e-06
0.00896956088636569,0.042000337804844,72.8901856554642,23.9505947407094,0.000704788537597412,0.000418705020223483,1.264203370924e-11,5.81735818402403e-07
0.000291242902616556,0.0212945638995042,22.5927852555547,17.3170522509574,0.000274537230831931,5.42319711358665e-05,3.94217511326084e-10,2.49073990159691e-06
0.00164755969598627,0.0189394778554756,50.0663702163024,66.5435994559637,1.48626184460378e-05,0.000481306311370114,-7.04647535769534e-10,2.25719484255679e-06
0.00625460909893682,0.0271879748105544,68.144127258017,18.7261068845607,8.1309174281223e-05,0.000173315408453895,-1.31161609573318e-10,2.99224645505675e-06
0.0235331336863568,0.0224024514305828,17.6605807063779,13.0089451591967,4.39145037973549e-05,0.00042898123600499,-6.86703771605215e-10,1.75886141825296e-06
0.0377436833414689,0.0754673655677701,56.0812474961168,39.1249042776888,0.00034621124016357,0.000136224780051292,-2.35958294478082e-11,3.38735287878661e-07
0.00219086992787451,0.0101427213264603,32.4259639561087,68.054596581304,0.000386595487548322,1.70784640118469e-05,4.8082262878861e-10,1.21950774226431e-06
0.000130269675949146,0.0497106261122356,43.7756155248587,62.5848484468659,4.86974359073375e-05,0.000597795728677445,-9.75542280569542e-10,4.35774529732519e-06
0.000140233579936776,0.0217802623877741,63.0721531327672,70.4959287197603,5.06204928423265e-05,0.000913083685322596,-1.11452928034591e-09,3.33779757533432e-06
0.000296138428019695,0.0201829047249644,99.5664260623732,81.341993829871,0.000573301422937815,0.000397581129185405,1.17309546961988e-09,3.9351707598943e-06
0.016638791217886,0.0444734375842701,13.4516391354654,44.2174861963042,0.000791079500604851,6.27232058013536e-06,4.37705796548177e-10,1.34380836366994e-07
0.000289611992311565,0.0833962028723462,33.9116593990661,17.1363984010668,0.00129033782630759,0.000840680162203218,3.46949702782507e-09,7.90010047719915e-06
0.0138619549322457,0.0781760604467535,37.1972034075269,49.0772665314507,0.000308155137302078,0.000116581838368873,1.36615664977021e-10,1.27814222085384e-06
0.000268871586953133,0.0993526208009445,28.5528887753707,80.6926460317707,0.000210229263726357,0.00042315407556018,-3.58460049522556e-10,5.42053910182296e-06
0.0306733262485437,0.0118272531151553,67.0329819553909,37.439355670793,0.000466712808618192,0.000597425280373581,-1.185631624557e-09,5.6975297726324e-09
0.000560946318764681,0.0134777880930658,74.402415806307,76.0628676279171,0.000667926961184284,0.000551005856651289,7.54611831327434e-10,2.34661548024726e-06
